shipment_id,order_id,vendor_id,origin,destination,ship_date,promised_date,actual_date,status,sku,quantity,cost_inr,weight_kg,distance_km,delay_days,lateness_flag,exception_note,vendor_reliability_sim,delay_probability_sim
SHP112116,ORD212116,V027,Jamshedpur,Kanpur,2025-04-25,2025-04-27,2025-04-30,delivered_delayed,SKU0091,2,1616.65,552.6000555250471,874.7727188391694,3,1,hub congestion,0.646,0.573
SHP112117,ORD212117,V046,Mysore,Mangalore,2025-10-30,2025-11-02,2025-11-04,delivered_delayed,SKU0370,1,2090.7,747.282506800974,1129.8384716959515,2,1,festival rush,0.651,0.478
SHP112118,ORD212118,V039,Hyderabad,Bengaluru,2025-05-26,2025-06-05,2025-06-05,delivered_on_time,SKU0002,3,4124.46,1218.2588915586987,2102.094521322068,0,0,,0.624,0.5
SHP112119,ORD212119,V046,Ludhiana,Vadodara,2025-01-15,2025-01-18,2025-01-18,delivered_on_time,SKU0098,3,546.69,159.78054733456045,327.55552720810925,0,0,,0.627,0.494
SHP112120,ORD212120,V026,Vadodara,Indore,2025-02-14,2025-02-17,2025-02-20,delivered_delayed,SKU0201,3,1118.97,425.88915594973616,658.5791071587806,2,1,customs delay,0.655,0.475
SHP112121,ORD212121,V018,Agra,Vadodara,2025-07-31,2025-08-05,2025-08-05,delivered_on_time,SKU0108,3,3515.36,1157.831323503301,1829.5273994660172,0,0,,0.597,0.555
SHP112122,ORD212122,V011,Durgapur,Dehradun,2025-01-24,2025-01-30,2025-02-04,delivered_delayed,SKU0414,4,4040.07,1404.2680155256685,2046.8537320833348,4,1,vendor capacity issue,0.702,0.457
SHP112123,ORD212123,V038,Hyderabad,Ludhiana,2025-02-02,2025-02-04,2025-02-08,delivered_delayed,SKU0076,4,923.2,293.5901204190196,473.5597518259193,3,0,customs delay,0.621,0.574
SHP112124,ORD212124,V045,Bikaner,Warangal,2025-09-10,2025-09-17,2025-09-20,delivered_delayed,SKU0004,2,2444.85,924.8126076723628,1186.3279681830825,4,1,monsoon disruption,0.658,0.532
SHP112125,ORD212125,V041,Chennai,Gurgaon,2025-11-10,2025-11-13,2025-11-13,delivered_on_time,SKU0323,3,2172.29,658.0796895907355,613.8147038373966,0,0,,0.698,0.479
SHP112126,ORD212126,V010,Lucknow,Noida,2025-03-16,2025-03-21,2025-03-21,delivered_on_time,SKU0204,5,682.89,222.9999634642043,418.9861245679007,0,0,,0.725,0.415
SHP112127,ORD212127,V046,Thane,Patna,2024-12-22,2024-12-30,2025-01-02,delivered_delayed,SKU0164,1,361.59,134.74035705726627,200.0,2,0,,0.617,0.531
SHP112128,ORD212128,V011,Noida,Aurangabad,2025-10-28,2025-10-31,2025-10-31,delivered_on_time,SKU0025,4,4666.27,1829.0925326122951,1765.563772936056,0,0,,0.725,0.364
SHP112129,ORD212129,V041,Thane,Jodhpur,2025-06-04,2025-06-06,2025-06-07,delivered_delayed,SKU0472,2,4947.13,1519.4880682624914,3000.0,1,1,hub congestion,0.723,0.331
SHP112130,ORD212130,V043,Gurgaon,Pune,2025-11-04,2025-11-07,2025-11-18,delivered_delayed,SKU0029,3,4215.14,1818.0637836517428,1858.8852258301622,12,1,festival rush,0.658,0.575
SHP112131,ORD212131,V039,Indore,Nagpur,2025-02-07,2025-02-16,,in_transit,SKU0277,5,1743.94,608.6270692983356,853.1757325503523,0,0,,0.584,0.543
SHP112132,ORD212132,V049,Vijayawada,Indore,2025-04-05,2025-04-11,2025-04-11,delivered_on_time,SKU0021,3,3181.98,894.7311564744917,1916.6897073586272,0,0,,0.578,0.613
SHP112133,ORD212133,V001,Bengaluru,Raipur,2025-01-13,2025-01-18,2025-01-20,delivered_delayed,SKU0023,1,1488.04,523.4715438525242,776.7776170858043,1,1,weather disruption,0.722,0.493
SHP112134,ORD212134,V043,Amritsar,Indore,2025-04-20,2025-04-28,2025-04-30,delivered_delayed,SKU0325,1,4814.61,1512.6704075977898,3000.0,1,1,route diversion,0.697,0.464
SHP112135,ORD212135,V009,Rajkot,Aurangabad,2025-01-02,2025-01-08,2025-01-07,delivered_early,SKU0375,2,4002.07,1420.881956858392,1860.1215153725825,0,0,,0.569,0.59
SHP112136,ORD212136,V028,Tiruchirappalli,Gurgaon,2024-12-15,2024-12-24,2024-12-24,delivered_on_time,SKU0478,3,3017.52,999.3740207779988,2019.074898850264,0,0,,0.625,0.517
SHP112137,ORD212137,V029,Rajkot,Agra,2024-12-11,2024-12-13,2024-12-16,delivered_delayed,SKU0207,3,4501.54,1517.2306327002605,1900.6389134287906,2,1,customs delay,0.588,0.55
SHP112138,ORD212138,V036,Guwahati,Ahmedabad,2024-12-28,2025-01-01,2025-01-01,delivered_on_time,SKU0246,3,1280.16,368.370731151474,808.7567401089001,0,0,,0.634,0.562
SHP112139,ORD212139,V011,Jalandhar,Jamshedpur,2025-05-05,2025-05-07,2025-05-12,delivered_delayed,SKU0159,2,68.27,100.0,200.0,5,1,vendor capacity issue,0.73,0.468
SHP112140,ORD212140,V030,Tiruchirappalli,Delhi,2025-01-01,2025-01-06,2025-01-10,delivered_delayed,SKU0124,2,1089.5,300.1866283411142,424.88407600714436,3,1,hub congestion,0.714,0.51
SHP112141,ORD212141,V019,Ludhiana,Amritsar,2025-04-29,2025-05-06,2025-05-12,delivered_delayed,SKU0327,5,142.93,100.0,200.0,6,1,staffing shortage,0.544,0.617
SHP112142,ORD212142,V015,Kanpur,Jabalpur,2025-08-09,2025-08-16,2025-08-16,delivered_on_time,SKU0147,3,1899.84,668.176294286218,873.8417761596278,0,0,,0.673,0.546
SHP112143,ORD212143,V025,Varanasi,Mangalore,2025-01-19,2025-01-21,2025-01-24,delivered_delayed,SKU0404,4,2869.83,1186.6045252939377,1413.4634168145026,2,1,weather disruption,0.706,0.438
SHP112144,ORD212144,V034,Agra,Kolkata,2025-09-26,2025-09-29,2025-09-30,delivered_delayed,SKU0172,3,1084.29,342.3143415392017,546.6611676221057,1,1,hub congestion,0.658,0.45
SHP112145,ORD212145,V048,Guwahati,Bikaner,2025-06-10,2025-06-15,2025-06-21,delivered_delayed,SKU0103,3,542.75,199.93930307404554,206.7387609439041,8,1,monsoon disruption,0.562,0.664
SHP112146,ORD212146,V022,Ahmedabad,Gurgaon,2025-01-18,2025-01-20,2025-01-20,delivered_on_time,SKU0161,2,3843.83,1487.563525268337,1492.9706268464379,0,0,,0.729,0.385
SHP112147,ORD212147,V032,Indore,Rajkot,2025-03-09,2025-03-19,2025-03-19,delivered_on_time,SKU0499,6,4778.86,1787.61647683369,2500.357877416861,0,1,festival rush,0.627,0.516
SHP112148,ORD212148,V049,Kolkata,Aurangabad,2025-10-20,2025-10-23,2025-10-23,delivered_on_time,SKU0188,2,557.73,177.23149004395813,241.70161227804388,0,0,,0.561,0.655
SHP112149,ORD212149,V007,Jabalpur,Faridabad,2025-10-27,2025-11-03,2025-11-03,delivered_on_time,SKU0203,3,4787.33,1334.6166326354312,3000.0,0,0,,0.588,0.574
SHP112150,ORD212150,V037,Jamshedpur,Kochi,2025-01-29,2025-02-02,2025-02-02,delivered_on_time,SKU0184,3,1794.88,400.17918459972327,862.9877889656804,0,0,,0.557,0.628
SHP112151,ORD212151,V046,Dehradun,Vijayawada,2025-03-01,2025-03-06,2025-03-06,delivered_on_time,SKU0468,5,4684.8,1500.0322414059292,2679.1205823706878,0,0,,0.639,0.484
SHP112152,ORD212152,V038,Guwahati,Meerut,2025-01-10,2025-01-13,2025-01-13,delivered_on_time,SKU0405,6,4742.81,1860.3088942911852,2581.441132570644,0,0,,0.596,0.489
SHP112153,ORD212153,V027,Mumbai,Chennai,2025-02-21,2025-02-25,2025-02-25,delivered_on_time,SKU0403,4,1230.0,340.86379193714106,541.0571899677597,0,0,,0.633,0.544
SHP112154,ORD212154,V041,Shimla,Bhopal,2025-11-25,2025-12-05,2025-12-08,delivered_delayed,SKU0362,3,4107.57,1512.9980481686327,1240.3510884578043,3,1,festival rush,0.668,0.58
SHP112155,ORD212155,V029,Durgapur,Meerut,2025-06-22,2025-07-02,2025-07-07,delivered_delayed,SKU0079,6,2669.56,763.0288739270695,1651.1072077346444,6,1,monsoon disruption,0.56,0.667
SHP112156,ORD212156,V012,Dehradun,Mysore,2025-09-19,2025-09-22,2025-09-26,delivered_delayed,SKU0378,9,2523.46,854.5368285137898,1014.7062101317828,5,1,monsoon disruption,0.691,0.478
SHP112157,ORD212157,V018,Aurangabad,Vadodara,2025-03-05,2025-03-13,2025-03-20,delivered_delayed,SKU0327,3,4018.55,1481.731466219799,1847.0228066155892,8,1,vendor capacity issue,0.581,0.6
SHP112158,ORD212158,V006,Mumbai,Dhanbad,2025-07-30,2025-08-02,2025-08-02,delivered_on_time,SKU0082,3,2892.88,868.9012753672758,1402.803091764089,0,0,,0.641,0.606
SHP112159,ORD212159,V012,Surat,Rajkot,2025-07-27,2025-07-29,2025-07-29,delivered_on_time,SKU0048,1,4829.28,1650.9259129397997,2390.0050854388255,0,0,,0.679,0.446
SHP112160,ORD212160,V047,Vadodara,Varanasi,2024-12-14,2024-12-17,2024-12-19,delivered_delayed,SKU0181,2,639.85,200.00352374314826,381.4759250225591,1,1,route diversion,0.607,0.536
SHP112161,ORD212161,V031,Dhanbad,Tiruchirappalli,2025-09-25,2025-09-28,2025-09-28,delivered_on_time,SKU0189,5,2958.42,1090.446294778794,1480.9330009441383,0,0,,0.759,0.314
SHP112162,ORD212162,V047,Nagpur,Gurgaon,2025-01-14,2025-01-18,2025-01-18,delivered_on_time,SKU0329,5,2884.21,995.3385398590871,1405.3734059333135,0,0,,0.643,0.502
SHP112163,ORD212163,V009,Bhopal,Thane,2025-01-28,2025-02-06,2025-02-06,delivered_on_time,SKU0204,3,4193.62,1409.7219190153364,2523.9117268486298,0,0,,0.622,0.55
SHP112164,ORD212164,V027,Bengaluru,Agra,2025-04-29,2025-05-02,2025-05-02,delivered_on_time,SKU0036,3,2907.14,1195.5637418230242,1628.1880536406948,0,0,,0.607,0.548
SHP112165,ORD212165,V019,Jaipur,Jodhpur,2025-07-16,2025-07-21,2025-07-24,delivered_delayed,SKU0158,1,720.35,263.97127814941695,307.18818292378353,4,1,monsoon disruption,0.605,0.63
SHP112166,ORD212166,V014,Chennai,Nagpur,2025-08-04,2025-08-13,2025-08-13,delivered_on_time,SKU0317,2,961.07,287.18284326776705,370.2853381366418,0,0,,0.719,0.417
SHP112167,ORD212167,V031,Bengaluru,Jalandhar,2025-04-29,2025-05-01,2025-05-01,delivered_on_time,SKU0040,3,3657.99,1203.6255354760397,1527.6864459316444,0,0,,0.735,0.492
SHP112168,ORD212168,V015,Faridabad,Jaipur,2025-11-21,2025-11-25,2025-11-25,delivered_on_time,SKU0092,2,4668.34,1538.3972666163943,2311.1925471406353,0,0,,0.622,0.53
SHP112169,ORD212169,V038,Jalandhar,Jaipur,2025-12-05,2025-12-15,2025-12-20,delivered_delayed,SKU0063,2,3673.99,1239.4179986647982,1379.196089056162,4,1,staffing shortage,0.629,0.515
SHP112170,ORD212170,V002,Rourkela,Nagpur,2025-01-25,2025-01-30,2025-02-01,delivered_delayed,SKU0186,3,3750.48,1723.566077586544,1909.2767488321895,1,1,weather disruption,0.734,0.391
SHP112171,ORD212171,V041,Bikaner,Jaipur,2025-09-10,2025-09-17,2025-09-20,delivered_delayed,SKU0160,1,1943.6,683.9060536003213,946.6890165091493,4,1,weather disruption,0.756,0.479
SHP112172,ORD212172,V043,Nagpur,Rourkela,2025-09-04,2025-09-07,2025-09-10,delivered_delayed,SKU0079,3,1755.09,406.3703879117404,431.3100271582055,4,1,monsoon disruption,0.716,0.442
SHP112173,ORD212173,V039,Siliguri,Vijayawada,2024-12-21,2024-12-26,2024-12-28,delivered_delayed,SKU0017,1,1062.66,325.3794622357625,381.90138765611965,1,0,vehicle breakdown,0.563,0.646
SHP112174,ORD212174,V046,Jamshedpur,Mangalore,2025-10-01,2025-10-03,2025-10-06,delivered_delayed,SKU0484,3,2079.94,492.3524333500318,439.75126381515815,3,1,vendor capacity issue,0.637,0.453
SHP112175,ORD212175,V037,Mysore,Surat,2024-12-22,2024-12-28,2025-01-01,delivered_delayed,SKU0286,1,3705.88,1174.1836950922814,1725.4936524137115,3,1,route diversion,0.583,0.589
SHP112176,ORD212176,V017,Delhi,Gurgaon,2025-07-29,2025-07-31,2025-08-02,delivered_delayed,SKU0413,3,1264.09,295.7563839185892,767.8099908945425,2,1,vehicle breakdown,0.624,0.601
SHP112177,ORD212177,V044,Tiruchirappalli,Jamshedpur,2025-02-08,2025-02-13,2025-02-13,delivered_on_time,SKU0303,2,3121.58,904.4896975327775,970.605993949505,0,0,,0.672,0.444
SHP112178,ORD212178,V022,Nagpur,Rourkela,2025-06-21,2025-06-26,2025-06-28,delivered_delayed,SKU0028,1,3270.06,841.3774677402324,1202.634276206651,2,1,hub congestion,0.696,0.446
SHP112179,ORD212179,V035,Indore,Jamshedpur,2025-01-03,2025-01-05,2025-01-09,delivered_delayed,SKU0337,6,3943.86,1390.3736979739408,1907.354077477599,3,1,weather disruption,0.629,0.573
SHP112180,ORD212180,V049,Faridabad,Mysore,2025-03-10,2025-03-14,2025-03-21,delivered_delayed,SKU0235,3,364.56,121.52983150199918,200.0,8,1,hub congestion,0.534,0.645
SHP112181,ORD212181,V044,Rourkela,Delhi,2025-03-22,2025-03-28,2025-04-01,delivered_delayed,SKU0026,6,2722.33,948.6815022619844,1070.237006603106,4,1,staffing shortage,0.7,0.482
SHP112182,ORD212182,V029,Thane,Jaipur,2025-10-12,2025-10-17,2025-10-23,delivered_delayed,SKU0160,1,1632.3,535.5670384219798,904.5544059506449,6,1,staffing shortage,0.568,0.637
SHP112183,ORD212183,V026,Amritsar,Mysore,2025-01-28,2025-02-01,2025-02-05,delivered_delayed,SKU0194,1,555.29,146.3846867811161,250.16395085831027,3,1,staffing shortage,0.612,0.526
SHP112184,ORD212184,V039,Nashik,Warangal,2025-10-22,2025-10-29,2025-11-05,delivered_delayed,SKU0288,1,2736.97,982.5979624337899,961.5728584938346,8,1,festival rush,0.598,0.605
SHP112185,ORD212185,V015,Amritsar,Salem,2025-06-06,2025-06-13,2025-06-13,delivered_on_time,SKU0420,2,246.45,105.8366121439203,200.0,0,0,,0.672,0.536
SHP112186,ORD212186,V001,Jamshedpur,Dehradun,2025-02-02,2025-02-09,2025-02-09,delivered_on_time,SKU0325,3,845.3,299.0620363014724,609.3267088034872,0,0,,0.736,0.44
SHP112187,ORD212187,V020,Indore,Kolhapur,2025-04-06,2025-04-09,2025-04-13,delivered_delayed,SKU0210,1,89.95,100.0,200.0,3,1,route diversion,0.744,0.444
SHP112188,ORD212188,V044,Durgapur,Varanasi,2025-10-11,2025-10-15,2025-10-15,delivered_on_time,SKU0464,5,292.94,100.0,200.0,0,0,,0.668,0.501
SHP112189,ORD212189,V047,Delhi,Kolhapur,2025-12-05,2025-12-14,2025-12-15,delivered_delayed,SKU0168,7,659.82,189.98196256765803,335.70704732560995,0,1,vendor capacity issue,0.651,0.538
SHP112190,ORD212190,V038,Kanpur,Varanasi,2025-01-19,2025-01-22,2025-01-22,delivered_on_time,SKU0404,2,1990.84,708.7098068278292,898.1612820334831,0,0,,0.596,0.555
SHP112191,ORD212191,V041,Amritsar,Lucknow,2025-04-21,2025-04-29,2025-05-02,delivered_delayed,SKU0293,3,3752.15,1452.0416568794303,2067.606022243839,3,1,vehicle breakdown,0.742,0.406
SHP112192,ORD212192,V031,Kanpur,Mysore,2025-08-24,2025-08-31,2025-09-02,delivered_delayed,SKU0195,4,1688.49,584.8534963678155,700.0117582252036,2,1,hub congestion,0.71,0.439
SHP112193,ORD212193,V037,Bikaner,Jaipur,2025-06-22,2025-06-27,2025-06-29,delivered_delayed,SKU0108,1,1314.6,490.7765915523742,585.8944489619568,2,1,weather disruption,0.663,0.519
SHP112194,ORD212194,V021,Jodhpur,Bikaner,2025-04-19,2025-04-26,2025-04-29,delivered_delayed,SKU0418,3,2453.48,904.6403875744647,1338.4716853400394,2,1,weather disruption,0.766,0.408
SHP112195,ORD212195,V032,Patna,Tiruchirappalli,2025-08-19,2025-08-26,2025-08-26,delivered_on_time,SKU0485,1,4548.01,1631.1895072016866,2935.2215745613307,0,0,,0.713,0.43
SHP112196,ORD212196,V020,Warangal,Guwahati,2025-07-15,2025-07-19,2025-07-19,delivered_on_time,SKU0472,5,3765.58,1131.2165832911394,2161.9757852157727,0,0,,0.705,0.5
SHP112197,ORD212197,V035,Warangal,Raipur,2025-11-08,2025-11-11,2025-11-13,delivered_delayed,SKU0365,3,3544.32,1212.2620290981888,2209.4985634623076,2,1,festival rush,0.603,0.553
SHP112198,ORD212198,V031,Chennai,Durgapur,2025-01-17,2025-01-24,2025-01-24,delivered_on_time,SKU0350,1,441.68,128.49109124573351,207.04115103680624,0,0,,0.771,0.454
SHP112199,ORD212199,V018,Noida,Kanpur,2025-08-19,2025-08-25,2025-08-30,delivered_delayed,SKU0099,3,2198.74,734.8294201346881,962.3862096884019,6,1,monsoon disruption,0.601,0.602
SHP112200,ORD212200,V017,Siliguri,Vadodara,2024-12-09,2024-12-13,2024-12-13,delivered_on_time,SKU0449,3,904.29,316.3898291254249,276.8591319739607,0,0,,0.614,0.568
SHP112201,ORD212201,V028,Guwahati,Mysore,2025-06-20,2025-06-23,2025-06-23,delivered_on_time,SKU0054,5,2622.23,1094.1845298288683,1330.0470698571037,0,0,,0.641,0.433
SHP112202,ORD212202,V003,Varanasi,Pune,2025-08-06,2025-08-08,2025-08-08,delivered_on_time,SKU0480,4,1882.08,504.1089822841083,1012.3796836775327,0,1,vehicle breakdown,0.743,0.381
SHP112203,ORD212203,V020,Raipur,Durgapur,2025-05-05,2025-05-09,2025-05-11,delivered_delayed,SKU0381,1,1794.12,641.234123545706,843.2354319417905,2,1,route diversion,0.792,0.291
SHP112204,ORD212204,V006,Kolhapur,Chennai,2025-06-23,2025-06-28,2025-07-01,delivered_delayed,SKU0194,6,3687.04,1502.0822614723263,1557.1471142617233,4,1,monsoon disruption,0.644,0.584
SHP112205,ORD212205,V033,Mysore,Lucknow,2025-10-02,2025-10-07,2025-10-07,delivered_on_time,SKU0258,3,2332.35,865.9449293327057,1456.1802012918126,0,1,vendor capacity issue,0.621,0.447
SHP112206,ORD212206,V036,Kochi,Shimla,2025-08-09,2025-08-17,2025-08-17,delivered_on_time,SKU0379,5,2794.08,1047.7258101444295,1573.5711694829627,0,0,,0.645,0.53
SHP112207,ORD212207,V048,Aurangabad,Warangal,2025-11-10,2025-11-14,2025-11-16,delivered_delayed,SKU0268,3,3487.49,1264.9756713324155,2201.5915630430545,2,1,festival rush,0.578,0.618
SHP112208,ORD212208,V040,Lucknow,Agra,2025-03-25,2025-04-04,2025-04-04,delivered_on_time,SKU0498,5,1387.47,552.5600077264348,561.4287613037867,0,0,,0.747,0.354
SHP112209,ORD212209,V017,Raipur,Vadodara,2025-07-07,2025-07-10,2025-07-14,delivered_delayed,SKU0456,1,823.41,229.69798007972972,353.38829378590924,5,1,weather disruption,0.607,0.579
SHP112210,ORD212210,V049,Patna,Salem,2025-05-12,2025-05-14,2025-05-22,delivered_delayed,SKU0479,1,276.05,100.0,200.0,8,1,missing documentation,0.609,0.611
SHP112211,ORD212211,V049,Tiruchirappalli,Salem,2025-01-02,2025-01-05,2025-01-05,delivered_on_time,SKU0466,1,4718.81,1571.442186398224,2337.062812657758,0,0,,0.573,0.558
SHP112212,ORD212212,V040,Vijayawada,Hyderabad,2025-02-27,2025-03-06,2025-03-08,delivered_delayed,SKU0267,4,1558.09,350.9990802356311,690.373457463476,1,0,staffing shortage,0.772,0.421
SHP112213,ORD212213,V040,Warangal,Meerut,2025-02-28,2025-03-03,2025-03-05,delivered_delayed,SKU0214,2,1956.18,772.4282354608471,880.3758700815608,1,0,,0.781,0.39
SHP112214,ORD212214,V006,Bhopal,Jamshedpur,2025-04-17,2025-04-23,2025-04-30,delivered_delayed,SKU0154,3,1221.37,481.67057924944663,609.3316577795345,7,1,vendor capacity issue,0.651,0.537
SHP112215,ORD212215,V004,Jalandhar,Kolhapur,2025-11-01,2025-11-07,2025-11-07,delivered_on_time,SKU0117,3,1071.74,334.02471047135214,643.3603579103442,0,0,,0.691,0.405
SHP112216,ORD212216,V045,Tiruchirappalli,Patna,2025-03-17,2025-03-24,2025-03-27,delivered_delayed,SKU0445,4,2143.81,674.860247691995,1037.4940942557532,3,1,staffing shortage,0.631,0.587
SHP112217,ORD212217,V035,Patna,Jalandhar,2025-08-20,2025-08-22,2025-08-22,delivered_on_time,SKU0015,6,2597.05,856.2888328163308,1503.83032866132,0,0,,0.64,0.594
SHP112218,ORD212218,V008,Mysore,Raipur,2025-01-25,2025-01-27,2025-01-31,delivered_delayed,SKU0380,3,1808.94,607.6851117703122,989.0158355647891,3,1,vehicle breakdown,0.577,0.588
SHP112219,ORD212219,V018,Gurgaon,Guwahati,2025-02-08,2025-02-17,2025-02-17,delivered_on_time,SKU0300,3,405.88,137.87420084946214,200.0,0,0,,0.611,0.53
SHP112220,ORD212220,V005,Surat,Mangalore,2025-10-14,2025-10-17,2025-10-17,delivered_on_time,SKU0427,2,3820.69,1380.2049247547766,1574.4569215025278,0,1,festival rush,0.655,0.534
SHP112221,ORD212221,V014,Faridabad,Thane,2025-09-23,2025-09-30,2025-09-30,delivered_on_time,SKU0309,4,1760.18,571.5339939647436,800.8349750214051,0,1,monsoon disruption,0.694,0.392
SHP112222,ORD212222,V016,Siliguri,Rourkela,2025-03-22,2025-03-27,2025-03-27,delivered_on_time,SKU0283,1,4505.31,1714.2389111045773,1650.3681946073536,0,0,,0.594,0.582
SHP112223,ORD212223,V001,Hyderabad,Salem,2025-03-22,2025-03-24,2025-03-24,delivered_on_time,SKU0449,4,4987.9,1773.8504792094984,2237.5026801158206,0,0,,0.729,0.468
SHP112224,ORD212224,V011,Lucknow,Delhi,2025-10-28,2025-11-03,2025-11-03,delivered_on_time,SKU0040,5,3716.36,1126.0019330815053,2420.626341260385,0,0,,0.7,0.419
SHP112225,ORD212225,V025,Indore,Pune,2024-12-22,2024-12-27,2024-12-30,delivered_delayed,SKU0257,3,3418.12,1367.5520989370602,1698.3304065301747,2,1,hub congestion,0.619,0.524
SHP112226,ORD212226,V049,Vijayawada,Kanpur,2025-05-31,2025-06-04,2025-06-09,delivered_delayed,SKU0016,8,879.49,233.43466149709005,372.3362544702745,4,1,staffing shortage,0.556,0.64
SHP112227,ORD212227,V001,Siliguri,Jaipur,2025-08-23,2025-08-26,2025-08-26,delivered_on_time,SKU0124,3,219.85,100.0,200.0,0,1,vehicle breakdown,0.769,0.423
SHP112228,ORD212228,V038,Pune,Kochi,2025-07-06,2025-07-11,,in_transit,SKU0078,1,1301.66,496.8165518808614,529.6952659605189,3,1,monsoon disruption,0.601,0.569
SHP112229,ORD212229,V005,Nagpur,Vadodara,2025-08-23,2025-08-26,2025-08-26,delivered_on_time,SKU0417,1,2127.22,632.1665548217726,858.9963315352242,0,0,,0.656,0.447
SHP112230,ORD212230,V026,Siliguri,Shimla,2025-03-19,2025-03-22,2025-03-22,delivered_on_time,SKU0352,2,2622.99,914.9280682956884,1633.9878648522151,0,0,,0.687,0.499
SHP112231,ORD212231,V014,Jamshedpur,Kolkata,2025-08-24,2025-08-26,2025-08-27,delivered_delayed,SKU0150,2,2926.27,1054.9212514588535,1656.6545198266629,1,1,vehicle breakdown,0.698,0.547
SHP112232,ORD212232,V038,Jalandhar,Kanpur,2025-11-16,2025-11-21,2025-11-24,delivered_delayed,SKU0041,1,1239.42,359.8124753773347,603.5902457001747,3,1,festival rush,0.557,0.619
SHP112233,ORD212233,V032,Bengaluru,Nagpur,2025-05-15,2025-05-24,2025-05-24,delivered_on_time,SKU0126,4,1386.17,457.0333446381835,808.4017159897976,0,0,,0.712,0.467
SHP112234,ORD212234,V008,Jalandhar,Rourkela,2025-01-21,2025-01-24,2025-01-24,delivered_on_time,SKU0469,2,1301.92,423.78556000203463,690.0957153600277,0,0,,0.56,0.585
SHP112235,ORD212235,V028,Gurgaon,Kanpur,2025-10-04,2025-10-06,2025-10-09,delivered_delayed,SKU0018,4,1540.19,470.9076105659877,587.3988303203217,3,1,vendor capacity issue,0.614,0.535
SHP112236,ORD212236,V012,Rourkela,Varanasi,2025-08-15,2025-08-19,2025-08-19,delivered_on_time,SKU0310,2,2192.69,983.2396382338272,570.62899887768,0,0,,0.663,0.494
SHP112237,ORD212237,V002,Patna,Pune,2025-11-03,2025-11-09,2025-11-09,delivered_on_time,SKU0340,2,4419.77,1304.6189382782813,1959.131491883867,0,0,,0.675,0.492
SHP112238,ORD212238,V050,Noida,Thane,2025-05-21,2025-05-24,2025-05-24,delivered_on_time,SKU0326,2,4615.28,1770.3284010469474,2808.363189662461,0,0,,0.695,0.426
SHP112239,ORD212239,V021,Mysore,Dhanbad,2025-06-18,2025-06-24,2025-06-29,delivered_delayed,SKU0358,3,2423.5,760.235670112761,1107.9102740891979,6,1,weather disruption,0.739,0.433
SHP112240,ORD212240,V045,Mumbai,Delhi,2024-12-16,2024-12-19,2024-12-18,delivered_early,SKU0358,2,1998.61,557.6152356599326,1091.2604861592781,0,0,,0.696,0.415
SHP112241,ORD212241,V001,Salem,Pune,2025-02-10,2025-02-13,2025-02-18,delivered_delayed,SKU0336,3,4537.09,1535.6872070571549,2352.247708328563,4,1,vendor capacity issue,0.723,0.519
SHP112242,ORD212242,V038,Siliguri,Shimla,2025-09-15,2025-09-17,2025-09-21,delivered_delayed,SKU0384,4,4145.65,1516.4290327826352,1370.7590503631814,6,1,vehicle breakdown,0.592,0.557
SHP112243,ORD212243,V030,Kochi,Rajkot,2025-06-06,2025-06-11,2025-06-11,delivered_on_time,SKU0432,1,2714.77,1029.871922288386,1247.0579162596903,0,0,,0.717,0.436
SHP112244,ORD212244,V014,Bikaner,Kanpur,2025-09-15,2025-09-19,2025-09-19,delivered_on_time,SKU0481,8,1376.1,566.1916509386219,737.4353846627537,0,1,hub congestion,0.66,0.557
SHP112245,ORD212245,V019,Nashik,Kolhapur,2025-09-12,2025-09-15,2025-09-20,delivered_delayed,SKU0123,3,4906.8,2358.1867247726777,2067.163075349117,6,1,vehicle breakdown,0.528,0.651
SHP112246,ORD212246,V014,Thane,Gurgaon,2025-01-06,2025-01-12,2025-01-14,delivered_delayed,SKU0059,1,2844.98,983.9620616366967,1319.3486194018617,1,1,customs delay,0.635,0.491
SHP112247,ORD212247,V005,Meerut,Agra,2025-08-30,2025-09-06,2025-09-06,delivered_on_time,SKU0369,7,2673.63,802.5668435647614,1441.55367778436,0,1,monsoon disruption,0.58,0.549
SHP112248,ORD212248,V032,Nashik,Jodhpur,2025-10-31,2025-11-04,2025-11-04,delivered_on_time,SKU0317,2,481.54,171.41718849957394,244.26742497873107,0,0,,0.723,0.385
SHP112249,ORD212249,V008,Ahmedabad,Gurgaon,2025-07-12,2025-07-17,2025-07-25,delivered_delayed,SKU0500,1,2624.9,840.0275479905666,1587.2533378953285,10,1,weather disruption,0.519,0.7
SHP112250,ORD212250,V046,Salem,Jalandhar,2025-10-23,2025-10-31,2025-11-03,delivered_delayed,SKU0232,1,4246.26,1612.0146469273163,2286.046645172956,3,1,hub congestion,0.607,0.544
SHP112251,ORD212251,V001,Surat,Faridabad,2025-03-22,2025-03-29,2025-03-29,delivered_on_time,SKU0073,2,1082.4,290.59746828068717,437.73879617296575,0,0,,0.693,0.47
SHP112252,ORD212252,V035,Kanpur,Bengaluru,2025-06-09,2025-06-13,2025-06-13,delivered_on_time,SKU0433,1,4227.56,1909.8004855701863,1911.8942614060054,0,0,,0.669,0.44
SHP112253,ORD212253,V017,Chennai,Bengaluru,2025-11-02,2025-11-10,2025-11-11,delivered_delayed,SKU0320,2,1129.47,424.8340320803049,567.0274044145053,1,1,festival rush,0.629,0.498
